table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),,,
".Blaine County, Idaho","24,901","25,041",0.56
".Boise County, Idaho","8,360","8,517",1.88
".Bonner County, Idaho","51,407","52,547",2.22
".Bonneville County, Idaho","129,543","131,366",1.41
".Boundary County, Idaho","13,272","13,557",2.15
".Butte County, Idaho","2,698","2,758",2.22
".Camas County, Idaho","1,169","1,232",5.39
".Canyon County, Idaho","250,892","257,674",2.70
".Caribou County, Idaho","7,200","7,219",0.26
".Cassia County, Idaho","25,644","25,696",0.20
".Clark County, Idaho",810,801,-1.11
".Clearwater County, Idaho","9,035","9,214",1.98
".Custer County, Idaho","4,518","4,523",0.11
".Elmore County, Idaho","29,391","29,724",1.13
".Franklin County, Idaho","15,170","15,494",2.14
".Fremont County, Idaho","14,017","14,196",1.28
".Gem County, Idaho","20,454","21,071",3.02
".Gooding County, Idaho","15,879","16,061",1.15
".Idaho County, Idaho","17,637","17,890",1.43
".Jefferson County, Idaho","33,336","34,198",2.59
".Jerome County, Idaho","25,244","25,479",0.93
".Kootenai County, Idaho","183,290","185,010",0.94
".Latah County, Idaho","40,924","41,301",0.92
".Lemhi County, Idaho","8,284","8,441",1.90
".Lewis County, Idaho","3,725","3,739",0.38
".Lincoln County, Idaho","5,385","5,450",1.21
".Madison County, Idaho","54,958","54,547",-0.75
".Minidoka County, Idaho","22,208","22,480",1.22
".Nez Perce County, Idaho","42,909","42,987",0.18
".Oneida County, Idaho","4,740","4,953",4.49
".Owyhee County, Idaho","12,645","12,722",0.61
".Payette County, Idaho","26,929","27,279",1.30
".Power County, Idaho","8,136","8,253",1.44
".Shoshone County, Idaho","13,935","14,026",0.65
".Teton County, Idaho","12,519","12,549",0.24
".Twin Falls County, Idaho","93,821","95,156",1.42
".Valley County, Idaho","12,450","12,644",1.56
".Washington County, Idaho","11,147","11,425",2.49
".Adams County, Illinois","64,556","64,441",-0.18
".Alexander County, Illinois","4,841","4,695",-3.02
".Bond County, Illinois","16,536","16,450",-0.52
".Boone County, Illinois","53,068","53,202",0.25
".Brown County, Illinois","6,316","6,294",-0.35
".Bureau County, Illinois","32,827","32,729",-0.30
".Calhoun County, Illinois","4,353","4,317",-0.83
".Carroll County, Illinois","15,579","15,526",-0.34
".Cass County, Illinois","12,638","12,596",-0.33
".Champaign County, Illinois","206,169","205,644",-0.25
".Christian County, Illinois","33,390","33,228",-0.49
".Clark County, Illinois","15,160","15,088",-0.47
".Clay County, Illinois","13,077","12,999",-0.60
".Clinton County, Illinois","36,937","36,785",-0.41
".Coles County, Illinois","46,346","46,060",-0.62
".Cook County, Illinois","5,111,566","5,087,072",-0.48
".Crawford County, Illinois","18,495","18,300",-1.05
".Cumberland County, Illinois","10,308","10,261",-0.46
".DeKalb County, Illinois","100,223","100,288",0.06
".De Witt County, Illinois","15,365","15,365",0.00
".Douglas County, Illinois","19,667","19,629",-0.19
".DuPage County, Illinois","921,664","921,213",-0.05
".Edgar County, Illinois","16,385","16,334",-0.31
".Edwards County, Illinois","6,058","5,968",-1.49
".Effingham County, Illinois","34,300","34,331",0.09
".Fayette County, Illinois","21,270","21,164",-0.50
".Ford County, Illinois","13,256","13,250",-0.05
".Franklin County, Illinois","37,215","37,138",-0.21
".Fulton County, Illinois","32,935","32,541",-1.20
".Gallatin County, Illinois","4,823","4,670",-3.17
".Greene County, Illinois","11,640","11,543",-0.83
".Grundy County, Illinois","53,149","53,578",0.81
".Hamilton County, Illinois","7,981","7,911",-0.88
".Hancock County, Illinois","17,254","17,186",-0.39
".Hardin County, Illinois","3,572","3,569",-0.08
".Henderson County, Illinois","6,168","6,088",-1.30
".Henry County, Illinois","48,596","48,448",-0.30
".Iroquois County, Illinois","26,493","26,136",-1.35
".Jackson County, Illinois","52,477","52,141",-0.64
".Jasper County, Illinois","9,172","9,144",-0.31
".Jefferson County, Illinois","36,419","36,320",-0.27
".Jersey County, Illinois","21,191","21,091",-0.47
".Jo Daviess County, Illinois","21,845","21,756",-0.41
".Johnson County, Illinois","13,391","13,326",-0.49
".Kane County, Illinois","514,139","514,982",0.16
".Kankakee County, Illinois","105,998","105,940",-0.05
".Kendall County, Illinois","137,494","139,976",1.81
".Knox County, Illinois","48,620","48,411",-0.43
".Lake County, Illinois","709,899","708,760",-0.16
".LaSalle County, Illinois","108,181","108,309",0.12
".Lawrence County, Illinois","14,891","14,813",-0.52
".Lee County, Illinois","33,938","33,654",-0.84
".Livingston County, Illinois","35,517","35,320",-0.55
".Logan County, Illinois","27,666","27,590",-0.27
".McDonough County, Illinois","26,914","26,839",-0.28
".McHenry County, Illinois","311,558","312,800",0.40
".McLean County, Illinois","170,918","170,441",-0.28
".Macon County, Illinois","101,333","100,591",-0.73
".Macoupin County, Illinois","44,123","44,018",-0.24
".Madison County, Illinois","263,572","262,752",-0.31
".Marion County, Illinois","36,905","36,673",-0.63
".Marshall County, Illinois","11,671","11,683",0.10
".Mason County, Illinois","12,699","12,523",-1.39
".Massac County, Illinois","13,827","13,661",-1.20
".Menard County, Illinois","12,072","11,954",-0.98
".Mercer County, Illinois","15,533","15,487",-0.30
".Monroe County, Illinois","35,001","34,957",-0.13
".Montgomery County, Illinois","27,901","27,663",-0.85
".Morgan County, Illinois","32,298","32,140",-0.49
".Moultrie County, Illinois","14,375","14,342",-0.23
".Ogle County, Illinois","51,345","51,265",-0.16
".Peoria County, Illinois","178,000","177,513",-0.27
".Perry County, Illinois","20,512","20,503",-0.04
".Piatt County, Illinois","16,675","16,714",0.23
".Pike County, Illinois","14,499","14,342",-1.08
".Pope County, Illinois","3,746","3,707",-1.04
".Pulaski County, Illinois","4,950","4,911",-0.79
".Putnam County, Illinois","5,553","5,561",0.14
".Randolph County, Illinois","30,026","29,815",-0.70
".Richland County, Illinois","15,555","15,488",-0.43
".Rock Island County, Illinois","141,559","141,236",-0.23
".St. Clair County, Illinois","252,265","251,018",-0.49
".Saline County, Illinois","23,052","22,873",-0.78
".Sangamon County, Illinois","194,151","193,491",-0.34
".Schuyler County, Illinois","6,753","6,733",-0.30
".Scott County, Illinois","4,771","4,710",-1.28
".Shelby County, Illinois","20,710","20,568",-0.69
".Stark County, Illinois","5,313","5,218",-1.79
".Stephenson County, Illinois","43,556","43,105",-1.04
".Tazewell County, Illinois","129,610","129,541",-0.05
".Union County, Illinois","16,772","16,667",-0.63
".Vermilion County, Illinois","72,103","71,652",-0.63
".Wabash County, Illinois","11,040","10,942",-0.89
".Warren County, Illinois","16,360","16,185",-1.07
".Washington County, Illinois","13,623","13,536",-0.64
".Wayne County, Illinois","15,843","15,761",-0.52
".White County, Illinois","13,595","13,401",-1.43
".Whiteside County, Illinois","54,555","54,498",-0.10
".Will County, Illinois","698,046","700,728",0.38
".Williamson County, Illinois","66,544","66,706",0.24
".Winnebago County, Illinois","281,542","280,922",-0.22
".Woodford County, Illinois","38,177","38,285",0.28
".Adams County, Indiana","36,151","36,288",0.38
".Allen County, Indiana","391,644","394,545",0.74
".Bartholomew County, Indiana","83,394","84,003",0.73
".Benton County, Indiana","8,672","8,729",0.66
".Blackford County, Indiana","11,919","11,893",-0.22
".Boone County, Indiana","74,309","76,120",2.44
".Brown County, Indiana","15,587","15,653",0.42
".Carroll County, Indiana","20,514","20,525",0.05
".Cass County, Indiana","37,537","37,666",0.34
".Clark County, Indiana","124,222","125,467",1.00
".Clay County, Indiana","26,410","26,460",0.19
".Clinton County, Indiana","32,769","32,730",-0.12
".Crawford County, Indiana","10,517","10,438",-0.75
".Daviess County, Indiana","33,496","33,656",0.48
".Dearborn County, Indiana","50,900","51,215",0.62
".Decatur County, Indiana","26,454","26,399",-0.21
".DeKalb County, Indiana","43,813","44,198",0.88
".Delaware County, Indiana","112,163","112,321",0.14
".Dubois County, Indiana","43,492","43,546",0.12
".Elkhart County, Indiana","206,873","206,409",-0.22
".Fayette County, Indiana","23,389","23,362",-0.12
".Floyd County, Indiana","80,621","80,809",0.23
".Fountain County, Indiana","16,620","16,731",0.67
".Franklin County, Indiana","23,083","23,096",0.06
".Fulton County, Indiana","20,368","20,358",-0.05
".Gibson County, Indiana","33,002","32,904",-0.30
".Grant County, Indiana","65,993","66,200",0.31
".Greene County, Indiana","31,071","31,196",0.40
".Hamilton County, Indiana","365,463","371,645",1.69
".Hancock County, Indiana","83,117","86,166",3.67
".Harrison County, Indiana","39,790","40,006",0.54
".Hendricks County, Indiana","183,119","186,387",1.78
".Henry County, Indiana","48,815","48,929",0.23
".Howard County, Indiana","83,546","83,831",0.34
".Huntington County, Indiana","36,800","36,781",-0.05
".Jackson County, Indiana","46,230","46,460",0.50
".Jasper County, Indiana","33,345","33,535",0.57
".Jay County, Indiana","20,118","20,032",-0.43
".Jefferson County, Indiana","32,936","33,056",0.36
".Jennings County, Indiana","27,484","27,622",0.50
".Johnson County, Indiana","165,686","167,819",1.29
".Knox County, Indiana","35,876","36,070",0.54
".Kosciusko County, Indiana","80,564","80,364",-0.25
".LaGrange County, Indiana","40,854","40,907",0.13
".Lake County, Indiana","499,657","500,598",0.19
".LaPorte County, Indiana","111,822","111,706",-0.10
".Lawrence County, Indiana","45,231","45,084",-0.32
".Madison County, Indiana","131,383","132,504",0.85
".Marion County, Indiana","969,223","968,460",-0.08
".Marshall County, Indiana","46,378","46,352",-0.06
".Martin County, Indiana","9,827","9,897",0.71
".Miami County, Indiana","35,546","35,402",-0.41
".Monroe County, Indiana","139,621","139,342",-0.20
".Montgomery County, Indiana","38,319","38,573",0.66
".Morgan County, Indiana","72,260","73,227",1.34
".Newton County, Indiana","13,839","13,960",0.87
".Noble County, Indiana","47,234","47,430",0.41
".Ohio County, Indiana","6,097","6,004",-1.53
".Orange County, Indiana","19,601","19,638",0.19
".Owen County, Indiana","21,487","21,532",0.21
".Parke County, Indiana","16,367","16,484",0.71
".Perry County, Indiana","19,207","19,209",0.01
".Pike County, Indiana","12,143","12,106",-0.30
".Porter County, Indiana","174,848","175,335",0.28
".Posey County, Indiana","25,098","25,040",-0.23
".Pulaski County, Indiana","12,449","12,385",-0.51
".Putnam County, Indiana","37,294","37,567",0.73
".Randolph County, Indiana","24,350","24,216",-0.55
".Ripley County, Indiana","29,030","29,227",0.68
".Rush County, Indiana","16,672","16,847",1.05
".St. Joseph County, Indiana","272,282","272,848",0.21
".Scott County, Indiana","24,500","24,657",0.64
".Shelby County, Indiana","45,189","45,231",0.09
".Spencer County, Indiana","19,849","19,910",0.31
".Starke County, Indiana","23,203","23,206",0.01
".Steuben County, Indiana","34,772","34,917",0.42
".Sullivan County, Indiana","20,671","20,757",0.42
".Switzerland County, Indiana","10,009","10,019",0.10
".Tippecanoe County, Indiana","188,237","188,792",0.29
".Tipton County, Indiana","15,325","15,256",-0.45
".Union County, Indiana","6,967","6,973",0.09
".Vanderburgh County, Indiana","179,563","179,810",0.14
".Vermillion County, Indiana","15,433","15,417",-0.10
".Vigo County, Indiana","106,082","106,153",0.07
".Wabash County, Indiana","30,842","30,670",-0.56
".Warren County, Indiana","8,488","8,518",0.35
".Warrick County, Indiana","65,231","65,867",0.97
".Washington County, Indiana","28,171","28,205",0.12
".Wayne County, Indiana","66,216","66,127",-0.13
".Wells County, Indiana","28,298","28,555",0.91
".White County, Indiana","24,660","24,917",1.04
".Whitley County, Indiana","34,577","34,742",0.48
".Adair County, Iowa","7,457","7,389",-0.91
".Adams County, Iowa","3,601","3,544",-1.58
".Allamakee County, Iowa","14,018","14,074",0.40
".Appanoose County, Iowa","12,141","12,119",-0.18
".Audubon County, Iowa","5,575","5,534",-0.74
".Benton County, Iowa","25,742","25,796",0.21
".Black Hawk County, Iowa","130,052","130,471",0.32
".Boone County, Iowa","26,579","26,590",0.04
".Bremer County, Iowa","25,254","25,307",0.21
".Buchanan County, Iowa","20,689","20,691",0.01
".Buena Vista County, Iowa","20,644","20,567",-0.37
".Butler County, Iowa","14,246","14,172",-0.52
".Calhoun County, Iowa","9,725","9,763",0.39
".Carroll County, Iowa","20,541","20,522",-0.09
".Cass County, Iowa","13,137","13,130",-0.05
".Cedar County, Iowa","18,353","18,302",-0.28
".Cerro Gordo County, Iowa","42,426","42,406",-0.05
".Cherokee County, Iowa","11,490","11,605",1.00
".Chickasaw County, Iowa","11,728","11,658",-0.60
".Clarke County, Iowa","9,643","9,588",-0.57
".Clay County, Iowa","16,507","16,511",0.02
".Clayton County, Iowa","17,057","16,969",-0.52
".Clinton County, Iowa","46,255","46,158",-0.21
".Crawford County, Iowa","16,129","16,013",-0.72
".Dallas County, Iowa","108,146","111,092",2.72
".Davis County, Iowa","9,147","9,169",0.24
".Decatur County, Iowa","7,695","7,665",-0.39
".Delaware County, Iowa","17,607","17,600",-0.04
".Des Moines County, Iowa","38,242","38,253",0.03
".Dickinson County, Iowa","18,048","18,056",0.04
".Dubuque County, Iowa","98,715","98,887",0.17
".Emmet County, Iowa","9,214","9,229",0.16
".Fayette County, Iowa","19,266","19,210",-0.29
".Floyd County, Iowa","15,348","15,326",-0.14
".Franklin County, Iowa","9,946","9,875",-0.71
".Fremont County, Iowa","6,475","6,458",-0.26
".Greene County, Iowa","8,710","8,584",-1.45
".Grundy County, Iowa","12,355","12,384",0.23
".Guthrie County, Iowa","10,681","10,722",0.38
".Hamilton County, Iowa","14,803","14,729",-0.50
".Hancock County, Iowa","10,651","10,615",-0.34
".Hardin County, Iowa","16,614","16,463",-0.91
".Harrison County, Iowa","14,680","14,670",-0.07
".Henry County, Iowa","20,253","19,547",-3.49
".Howard County, Iowa","9,509","9,376",-1.40
".Humboldt County, Iowa","9,521","9,500",-0.22
".Ida County, Iowa","6,905","6,833",-1.04
".Iowa County, Iowa","16,497","16,381",-0.70
".Jackson County, Iowa","19,346","19,342",-0.02
".Jasper County, Iowa","37,949","37,919",-0.08
".Jefferson County, Iowa","15,668","15,440",-1.46
".Johnson County, Iowa","156,915","157,528",0.39
".Jones County, Iowa","20,949","20,900",-0.23
".Keokuk County, Iowa","9,883","9,914",0.31
".Kossuth County, Iowa","14,465","14,396",-0.48
".Lee County, Iowa","32,829","32,565",-0.80
".Linn County, Iowa","228,940","228,972",0.01
".Louisa County, Iowa","10,617","10,513",-0.98
".Lucas County, Iowa","8,702","8,747",0.52
".Lyon County, Iowa","12,177","12,324",1.21
".Madison County, Iowa","17,040","16,971",-0.40
".Mahaska County, Iowa","21,971","21,874",-0.44
".Marion County, Iowa","33,630","33,770",0.42
".Marshall County, Iowa","39,821","40,014",0.48
".Mills County, Iowa","14,535","14,633",0.67
".Mitchell County, Iowa","10,544","10,518",-0.25
".Monona County, Iowa","8,506","8,493",-0.15
".Monroe County, Iowa","7,530","7,504",-0.35
".Montgomery County, Iowa","10,210","10,139",-0.70
".Muscatine County, Iowa","42,395","42,218",-0.42
".O'Brien County, Iowa","14,085","14,012",-0.52
".Osceola County, Iowa","6,072","5,978",-1.55
".Page County, Iowa","15,176","15,014",-1.07
".Palo Alto County, Iowa","8,790","8,810",0.23
".Plymouth County, Iowa","25,722","25,722",0.00
".Pocahontas County, Iowa","7,073","6,976",-1.37
".Polk County, Iowa","501,184","505,255",0.81
".Pottawattamie County, Iowa","93,065","93,179",0.12
".Poweshiek County, Iowa","18,518","18,453",-0.35
".Ringgold County, Iowa","4,688","4,642",-0.98
".Sac County, Iowa","9,689","9,686",-0.03
".Scott County, Iowa","173,751","174,270",0.30
".Shelby County, Iowa","11,711","11,806",0.81
".Sioux County, Iowa","36,127","36,246",0.33
".Story County, Iowa","98,257","98,566",0.31
".Tama County, Iowa","16,943","16,833",-0.65
".Taylor County, Iowa","5,875","5,924",0.83
".Union County, Iowa","11,903","11,906",0.03
".Van Buren County, Iowa","7,252","7,266",0.19
".Wapello County, Iowa","35,081","35,166",0.24
".Warren County, Iowa","54,303","55,205",1.66
".Washington County, Iowa","22,542","22,560",0.08
".Wayne County, Iowa","6,490","6,557",1.03
".Webster County, Iowa","36,652","36,485",-0.46
".Winnebago County, Iowa","10,639","10,571",-0.64
".Winneshiek County, Iowa","19,902","19,815",-0.44
".Woodbury County, Iowa","105,558","105,951",0.37
".Worth County, Iowa","7,311","7,297",-0.19
".Wright County, Iowa","12,695","12,656",-0.31
".Allen County, Kansas","12,489","12,412",-0.62
".Anderson County, Kansas","7,798","7,838",0.51
".Atchison County, Kansas","16,053","16,016",-0.23
".Barber County, Kansas","4,124","4,071",-1.29
".Barton County, Kansas","25,058","24,899",-0.63
".Bourbon County, Kansas","14,443","14,408",-0.24
".Brown County, Kansas","9,373","9,250",-1.31
".Butler County, Kansas","68,289","68,632",0.50
".Chase County, Kansas","2,568","2,579",0.43
".Chautauqua County, Kansas","3,387","3,347",-1.18
".Cherokee County, Kansas","19,025","19,054",0.15
".Cheyenne County, Kansas","2,618","2,636",0.69
".Clark County, Kansas","1,939","1,847",-4.74
".Clay County, Kansas","8,041","8,007",-0.42
".Cloud County, Kansas","8,934","8,854",-0.90
".Coffey County, Kansas","8,252","8,251",-0.01
".Comanche County, Kansas","1,690","1,655",-2.07
".Cowley County, Kansas","34,423","34,157",-0.77
".Crawford County, Kansas","39,145","38,764",-0.97
".Decatur County, Kansas","2,689","2,712",0.86
".Dickinson County, Kansas","18,355","18,445",0.49
".Doniphan County, Kansas","7,475","7,493",0.24
".Douglas County, Kansas","120,007","120,553",0.45
".Edwards County, Kansas","2,760","2,733",-0.98
".Elk County, Kansas","2,448","2,467",0.78
".Ellis County, Kansas","28,840","28,810",-0.10
".Ellsworth County, Kansas","6,383","6,357",-0.41
".Finney County, Kansas","37,639","37,466",-0.46
".Ford County, Kansas","33,924","33,980",0.17
".Franklin County, Kansas","25,959","26,125",0.64
".Geary County, Kansas","35,529","35,047",-1.36
".Gove County, Kansas","2,742","2,735",-0.26
".Graham County, Kansas","2,397","2,376",-0.88
".Grant County, Kansas","7,250","7,147",-1.42
".Gray County, Kansas","5,711","5,743",0.56
".Greeley County, Kansas","1,232","1,181",-4.14
".Greenwood County, Kansas","5,908","5,870",-0.64
".Hamilton County, Kansas","2,452","2,437",-0.61
".Harper County, Kansas","5,400","5,435",0.65
".Harvey County, Kansas","33,671","33,504",-0.50
".Haskell County, Kansas","3,595","3,630",0.97
".Hodgeman County, Kansas","1,697","1,655",-2.47
".Jackson County, Kansas","13,292","13,368",0.57
".Jefferson County, Kansas","18,354","18,327",-0.15
".Jewell County, Kansas","2,885","2,847",-1.32
".Johnson County, Kansas","619,091","622,237",0.51
".Kearny County, Kansas","3,865","3,823",-1.09
".Kingman County, Kansas","7,174","7,066",-1.51
".Kiowa County, Kansas","2,405","2,374",-1.29
".Labette County, Kansas","19,702","19,728",0.13
".Lane County, Kansas","1,544","1,529",-0.97
".Leavenworth County, Kansas","82,922","83,518",0.72
".Lincoln County, Kansas","2,911","2,920",0.31
".Linn County, Kansas","9,777","9,860",0.85
".Logan County, Kansas","2,703","2,665",-1.41
".Lyon County, Kansas","32,031","32,172",0.44
".McPherson County, Kansas","30,063","30,091",0.09
".Marion County, Kansas","11,783","11,690",-0.79
".Marshall County, Kansas","9,992","9,933",-0.59
".Meade County, Kansas","3,913","3,911",-0.05
".Miami County, Kansas","34,791","35,320",1.52
".Mitchell County, Kansas","5,730","5,719",-0.19
".Montgomery County, Kansas","30,853","30,568",-0.92
".Morris County, Kansas","5,400","5,334",-1.22
".Morton County, Kansas","2,601","2,580",-0.81
".Nemaha County, Kansas","10,164","10,114",-0.49
".Neosho County, Kansas","15,583","15,420",-1.05
".Ness County, Kansas","2,657","2,618",-1.47
".Norton County, Kansas","5,325","5,330",0.09
".Osage County, Kansas","15,705","15,824",0.76
".Osborne County, Kansas","3,481","3,427",-1.55
".Ottawa County, Kansas","5,806","5,818",0.21
".Pawnee County, Kansas","6,188","6,126",-1.00
".Phillips County, Kansas","4,783","4,761",-0.46
".Pottawatomie County, Kansas","26,292","26,382",0.34
".Pratt County, Kansas","9,073","9,082",0.10
".Rawlins County, Kansas","2,523","2,463",-2.38
".Reno County, Kansas","61,552","61,497",-0.09
".Republic County, Kansas","4,653","4,627",-0.56
".Rice County, Kansas","9,370","9,260",-1.17
".Riley County, Kansas","71,563","71,402",-0.22
".Rooks County, Kansas","4,810","4,778",-0.67
".Rush County, Kansas","2,941","2,830",-3.77
".Russell County, Kansas","6,733","6,723",-0.15
".Saline County, Kansas","53,389","53,098",-0.55
".Scott County, Kansas","5,007","4,922",-1.70
".Sedgwick County, Kansas","525,368","528,469",0.59
".Seward County, Kansas","21,345","21,067",-1.30
".Shawnee County, Kansas","177,537","177,746",0.12
".Sheridan County, Kansas","2,439","2,423",-0.66
".Sherman County, Kansas","5,876","5,844",-0.54
".Smith County, Kansas","3,572","3,590",0.50
".Stafford County, Kansas","3,971","3,909",-1.56
".Stanton County, Kansas","1,967","1,901",-3.36
".Stevens County, Kansas","5,166","5,077",-1.72
".Sumner County, Kansas","22,359","22,334",-0.11
".Thomas County, Kansas","7,908","7,865",-0.54
".Trego County, Kansas","2,746","2,731",-0.55
".Wabaunsee County, Kansas","7,009","7,057",0.68
".Wallace County, Kansas","1,493","1,509",1.07
".Washington County, Kansas","5,493","5,504",0.20
".Wichita County, Kansas","2,078","2,082",0.19
".Wilson County, Kansas","8,554","8,382",-2.01
".Woodson County, Kansas","3,117","3,115",-0.06
".Wyandotte County, Kansas","165,626","165,281",-0.21
".Adair County, Kentucky","19,097","19,264",0.87
".Allen County, Kentucky","21,283","21,788",2.37
".Anderson County, Kentucky","24,273","24,613",1.40
".Ballard County, Kentucky","7,642","7,582",-0.79
".Barren County, Kentucky","44,872","45,008",0.30
".Bath County, Kentucky","12,828","12,975",1.15
".Bell County, Kentucky","23,611","23,317",-1.25
".Boone County, Kentucky","139,045","140,496",1.04
".Bourbon County, Kentucky","20,109","20,134",0.12
".Boyd County, Kentucky","48,059","47,826",-0.48
".Boyle County, Kentucky","30,851","30,988",0.44
".Bracken County, Kentucky","8,435","8,426",-0.11
".Breathitt County, Kentucky","13,358","12,953",-3.03
".Breckinridge County, Kentucky","20,961","21,124",0.78
".Bullitt County, Kentucky","83,774","84,863",1.30
".Butler County, Kentucky","12,365","12,375",0.08
".Caldwell County, Kentucky","12,608","12,551",-0.45
".Calloway County, Kentucky","38,093","38,280",0.49
".Campbell County, Kentucky","93,272","93,702",0.46
".Carlisle County, Kentucky","4,719","4,704",-0.32
".Carroll County, Kentucky","10,939","10,987",0.44
".Carter County, Kentucky","26,343","26,366",0.09
".Casey County, Kentucky","15,911","15,918",0.04
".Christian County, Kentucky","72,286","72,032",-0.35
".Clark County, Kentucky","36,992","37,304",0.84
".Clay County, Kentucky","19,874","19,648",-1.14
".Clinton County, Kentucky","9,139","9,148",0.10
".Crittenden County, Kentucky","8,991","8,974",-0.19
".Cumberland County, Kentucky","5,969","6,000",0.52
".Daviess County, Kentucky","103,189","103,458",0.26
".Edmonson County, Kentucky","12,302","12,448",1.19
".Elliott County, Kentucky","7,292","7,245",-0.64
".Estill County, Kentucky","14,024","13,936",-0.63
".Fayette County, Kentucky","320,281","320,154",-0.04
".Fleming County, Kentucky","15,278","15,442",1.07
".Floyd County, Kentucky","34,918","34,423",-1.42
".Franklin County, Kentucky","51,548","51,644",0.19
".Fulton County, Kentucky","6,371","6,338",-0.52
".Gallatin County, Kentucky","8,773","8,792",0.22
".Garrard County, Kentucky","17,566","17,829",1.50
".Grant County, Kentucky","25,474","25,619",0.57
".Graves County, Kentucky","36,493","36,461",-0.09
".Grayson County, Kentucky","26,643","26,825",0.68
".Green County, Kentucky","11,392","11,468",0.67
".Greenup County, Kentucky","35,375","35,221",-0.44
".Hancock County, Kentucky","9,027","8,920",-1.19
".Hardin County, Kentucky","111,743","112,273",0.47
".Harlan County, Kentucky","25,652","25,324",-1.28
".Harrison County, Kentucky","19,105","19,415",1.62
".Hart County, Kentucky","19,594","19,724",0.66
".Henderson County, Kentucky","44,032","44,119",0.20
".Henry County, Kentucky","15,760","15,973",1.35
".Hickman County, Kentucky","4,434","4,447",0.29
".Hopkins County, Kentucky","44,926","44,929",0.01
".Jackson County, Kentucky","12,989","13,104",0.89
".Jefferson County, Kentucky","773,095","772,144",-0.12
".Jessamine County, Kentucky","54,236","55,017",1.44
".Johnson County, Kentucky","22,235","22,116",-0.54
".Kenton County, Kentucky","170,280","171,321",0.61
".Knott County, Kentucky","13,847","13,659",-1.36
".Knox County, Kentucky","29,773","29,794",0.07
".Larue County, Kentucky","15,150","15,303",1.01
".Laurel County, Kentucky","62,879","63,296",0.66
".Lawrence County, Kentucky","16,097","16,000",-0.60
".Lee County, Kentucky","7,273","7,293",0.27
".Leslie County, Kentucky","10,049","9,864",-1.84
".Letcher County, Kentucky","20,827","20,423",-1.94
".Lewis County, Kentucky","12,937","12,973",0.28
".Lincoln County, Kentucky","24,419","24,776",1.46
".Livingston County, Kentucky","8,968","8,892",-0.85
".Logan County, Kentucky","27,856","28,283",1.53
".Lyon County, Kentucky","9,099","9,187",0.97
".McCracken County, Kentucky","67,366","67,428",0.09
".McCreary County, Kentucky","16,783","17,050",1.59
".McLean County, Kentucky","9,107","9,054",-0.58
".Madison County, Kentucky","95,151","96,735",1.66
".Magoffin County, Kentucky","11,348","11,228",-1.06
".Marion County, Kentucky","19,748","19,834",0.44
".Marshall County, Kentucky","31,790","31,744",-0.14
".Martin County, Kentucky","11,096","10,928",-1.51
".Mason County, Kentucky","16,903","16,841",-0.37
".Meade County, Kentucky","30,010","30,131",0.40
".Menifee County, Kentucky","6,236","6,286",0.80
".Mercer County, Kentucky","22,900","23,097",0.86
".Metcalfe County, Kentucky","10,408","10,482",0.71
".Monroe County, Kentucky","11,353","11,306",-0.41
".Montgomery County, Kentucky","28,357","28,527",0.60
".Morgan County, Kentucky","14,146","14,283",0.97
".Muhlenberg County, Kentucky","30,696","30,568",-0.42
".Nelson County, Kentucky","47,359","47,730",0.78
".Nicholas County, Kentucky","7,786","7,686",-1.28
".Ohio County, Kentucky","23,496","23,626",0.55
".Oldham County, Kentucky","69,444","70,183",1.06
".Owen County, Kentucky","11,294","11,313",0.17
".Owsley County, Kentucky","3,958","4,001",1.09
".Pendleton County, Kentucky","14,703","14,810",0.73
".Perry County, Kentucky","27,367","27,133",-0.86
".Pike County, Kentucky","56,317","55,973",-0.61
".Powell County, Kentucky","13,041","12,972",-0.53
".Pulaski County, Kentucky","65,767","66,191",0.64
".Robertson County, Kentucky","2,247","2,313",2.94
".Rockcastle County, Kentucky","16,225","16,190",-0.22
".Rowan County, Kentucky","24,372","24,409",0.15
".Russell County, Kentucky","18,185","18,279",0.52
".Scott County, Kentucky","59,077","60,168",1.85
".Shelby County, Kentucky","48,842","49,515",1.38
".Simpson County, Kentucky","19,948","20,195",1.24
".Spencer County, Kentucky","20,212","20,531",1.58
".Taylor County, Kentucky","26,396","26,443",0.18
".Todd County, Kentucky","12,394","12,494",0.81
".Trigg County, Kentucky","14,348","14,369",0.15
".Trimble County, Kentucky","8,527","8,607",0.94
".Union County, Kentucky","13,104","13,106",0.02
".Warren County, Kentucky","140,046","142,229",1.56
".Washington County, Kentucky","12,060","12,267",1.72
".Wayne County, Kentucky","19,634","19,580",-0.28
".Webster County, Kentucky","12,739","12,726",-0.10
".Whitley County, Kentucky","36,908","36,825",-0.22
".Wolfe County, Kentucky","6,416","6,282",-2.09
".Woodford County, Kentucky","27,053","27,268",0.79
".Acadia Parish, Louisiana","56,725","56,489",-0.42
".Allen Parish, Louisiana","22,287","22,112",-0.79
".Ascension Parish, Louisiana","130,485","131,632",0.88
".Assumption Parish, Louisiana","20,463","20,160",-1.48
".Avoyelles Parish, Louisiana","38,715","38,408",-0.79
".Beauregard Parish, Louisiana","36,624","36,827",0.55
".Bienville Parish, Louisiana","12,612","12,366",-1.95
".Bossier Parish, Louisiana","129,153","129,795",0.50
